# 20260106T1117
# N=140
# group hprc: N=106
# group hgsvc: N=28
# group ceph: N=6
sample	sample_sex	sample_group	input_path	nucflag_hifi	nucflag_ont	flagger_hifi	flagger_ont	kmer_errors	centromere
NA19347	male	hgsvc	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/asm-annot/hgsvc/chrY_assemblies/NA19347_chrY.fa.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20250922_nucflag_v034/NA19347/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA19347.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20251203_nucflag_v100/NA19347/hprc_chry/assembly_qc/nucflag/v1.0.0_ont/NA19347.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/hifi_v2/whole_genome/NA19347_flagger_prediction.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/ont_v1/whole_genome/NA19347_flagger_prediction_ont.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/merqury_qv/error_kmer_bed/NA19347_only.bed	NA19347_chrY:10315004-11333865
NA19384	male	hgsvc	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/asm-annot/hgsvc/chrY_assemblies/NA19384_chrY.fa.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20250922_nucflag_v034/NA19384/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA19384.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20251203_nucflag_v100/NA19384/hprc_chry/assembly_qc/nucflag/v1.0.0_ont/NA19384.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/hifi_v2/whole_genome/NA19384_flagger_prediction.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/ont_v1/whole_genome/NA19384_flagger_prediction_ont.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/merqury_qv/error_kmer_bed/NA19384_only.bed	NA19384_chrY:10346122-10617157
NA19443	male	hprc	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/asm-annot/hprc/chrY_assemblies/NA19443_chrY.fa.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20250922_nucflag_v034/NA19443/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA19443.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20251203_nucflag_v100/NA19443/hprc_chry/assembly_qc/nucflag/v1.0.0_ont/NA19443.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/hifi_v2/whole_genome/NA19443_flagger_prediction.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/ont_v1/whole_genome/NA19443_flagger_prediction_ont.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/merqury_qv/error_kmer_bed/NA19443_only.bed	NA19443_chrY:10313852-11285628
NA19650	male	hgsvc	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/asm-annot/hgsvc/chrY_assemblies/NA19650_chrY.fa.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20250922_nucflag_v034/NA19650/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA19650.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20251203_nucflag_v100/NA19650/hprc_chry/assembly_qc/nucflag/v1.0.0_ont/NA19650.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/hifi_v2/whole_genome/NA19650_flagger_prediction.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/ont_v1/whole_genome/NA19650_flagger_prediction_ont.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/merqury_qv/error_kmer_bed/NA19650_only.bed	NA19650_chrY:10216857-10598691
NA19682	male	hprc	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/asm-annot/hprc/chrY_assemblies/NA19682_chrY.fa.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20250922_nucflag_v034/NA19682/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA19682.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20251203_nucflag_v100/NA19682/hprc_chry/assembly_qc/nucflag/v1.0.0_ont/NA19682.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/hifi_v2/whole_genome/NA19682_flagger_prediction.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/ont_v1/whole_genome/NA19682_flagger_prediction_ont.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/merqury_qv/error_kmer_bed/NA19682_only.bed	NA19682_chrY:9988280-11066478
NA19700	male	hprc	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/asm-annot/hprc/chrY_assemblies/NA19700_chrY.fa.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20250922_nucflag_v034/NA19700/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA19700.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20251203_nucflag_v100/NA19700/hprc_chry/assembly_qc/nucflag/v1.0.0_ont/NA19700.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/hifi_v2/whole_genome/NA19700_flagger_prediction.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/ont_v1/whole_genome/NA19700_flagger_prediction_ont.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/merqury_qv/error_kmer_bed/NA19700_only.bed	NA19700_chrY:10308608-11814605
NA19705	male	hgsvc	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/asm-annot/hgsvc/chrY_assemblies/NA19705_chrY.fa.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20250922_nucflag_v034/NA19705/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA19705.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20251203_nucflag_v100/NA19705/hprc_chry/assembly_qc/nucflag/v1.0.0_ont/NA19705.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/hifi_v2/whole_genome/NA19705_flagger_prediction.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/ont_v1/whole_genome/NA19705_flagger_prediction_ont.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/merqury_qv/error_kmer_bed/NA19705_only.bed	NA19705_chrY:10385657-12059065
NA20346	male	hprc	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/asm-annot/hprc/chrY_assemblies/NA20346_chrY.fa.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20250922_nucflag_v034/NA20346/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA20346.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20251203_nucflag_v100/NA20346/hprc_chry/assembly_qc/nucflag/v1.0.0_ont/NA20346.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/hifi_v2/whole_genome/NA20346_flagger_prediction.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/ont_v1/whole_genome/NA20346_flagger_prediction_ont.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/merqury_qv/error_kmer_bed/NA20346_only.bed	NA20346_chrY:10367338-11734653
NA20509	male	hgsvc	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/asm-annot/hgsvc/chrY_assemblies/NA20509_chrY.fa.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20250922_nucflag_v034/NA20509/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA20509.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20251203_nucflag_v100/NA20509/hprc_chry/assembly_qc/nucflag/v1.0.0_ont/NA20509.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/hifi_v2/whole_genome/NA20509_flagger_prediction.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/ont_v1/whole_genome/NA20509_flagger_prediction_ont.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/merqury_qv/error_kmer_bed/NA20509_only.bed	NA20509_chrY:10341169-10717381
NA20752	male	hprc	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/asm-annot/hprc/chrY_assemblies/NA20752_chrY.fa.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20250922_nucflag_v034/NA20752/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA20752.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20251203_nucflag_v100/NA20752/hprc_chry/assembly_qc/nucflag/v1.0.0_ont/NA20752.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/hifi_v2/whole_genome/NA20752_flagger_prediction.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/ont_v1/whole_genome/NA20752_flagger_prediction_ont.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/merqury_qv/error_kmer_bed/NA20752_only.bed	NA20752_chrY:10228260-10604804
NA20805	male	hprc	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/asm-annot/hprc/chrY_assemblies/NA20805_chrY.fa.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20250922_nucflag_v034/NA20805/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA20805.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20251203_nucflag_v100/NA20805/hprc_chry/assembly_qc/nucflag/v1.0.0_ont/NA20805.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/hifi_v2/whole_genome/NA20805_flagger_prediction.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/ont_v1/whole_genome/NA20805_flagger_prediction_ont.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/merqury_qv/error_kmer_bed/NA20805_only.bed	NA20805_chrY:10288228-10871518
NA20809	male	hprc	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/asm-annot/hprc/chrY_assemblies/NA20809_chrY.fa.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20250922_nucflag_v034/NA20809/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA20809.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20251203_nucflag_v100/NA20809/hprc_chry/assembly_qc/nucflag/v1.0.0_ont/NA20809.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/hifi_v2/whole_genome/NA20809_flagger_prediction.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/ont_v1/whole_genome/NA20809_flagger_prediction_ont.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/merqury_qv/error_kmer_bed/NA20809_only.bed	NA20809_chrY:10262379-10840226
NA20850	male	hprc	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/asm-annot/hprc/chrY_assemblies/NA20850_chrY.fa.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20250922_nucflag_v034/NA20850/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA20850.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20251203_nucflag_v100/NA20850/hprc_chry/assembly_qc/nucflag/v1.0.0_ont/NA20850.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/hifi_v2/whole_genome/NA20850_flagger_prediction.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/ont_v1/whole_genome/NA20850_flagger_prediction_ont.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/merqury_qv/error_kmer_bed/NA20850_only.bed	NA20850_chrY:10194225-10756117
NA20870	male	hprc	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/asm-annot/hprc/chrY_assemblies/NA20870_chrY.fa.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20250922_nucflag_v034/NA20870/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA20870.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20251203_nucflag_v100/NA20870/hprc_chry/assembly_qc/nucflag/v1.0.0_ont/NA20870.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/hifi_v2/whole_genome/NA20870_flagger_prediction.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/ont_v1/whole_genome/NA20870_flagger_prediction_ont.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/merqury_qv/error_kmer_bed/NA20870_only.bed	NA20870_chrY:10177366-10754048
NA20905	male	hprc	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/asm-annot/hprc/chrY_assemblies/NA20905_chrY.fa.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20250922_nucflag_v034/NA20905/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA20905.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20251203_nucflag_v100/NA20905/hprc_chry/assembly_qc/nucflag/v1.0.0_ont/NA20905.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/hifi_v2/whole_genome/NA20905_flagger_prediction.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/ont_v1/whole_genome/NA20905_flagger_prediction_ont.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/merqury_qv/error_kmer_bed/NA20905_only.bed	NA20905_chrY:21807434-22768774
NA21093	male	hprc	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/asm-annot/hprc/chrY_assemblies/NA21093_chrY.fa.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20250922_nucflag_v034/NA21093/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA21093.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20251203_nucflag_v100/NA21093/hprc_chry/assembly_qc/nucflag/v1.0.0_ont/NA21093.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/hifi_v2/whole_genome/NA21093_flagger_prediction.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/ont_v1/whole_genome/NA21093_flagger_prediction_ont.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/merqury_qv/error_kmer_bed/NA21093_only.bed	NA21093_chrY:10400071-11055163
